
These predictions were generated by FAST (v7.02.00d-bjj, 20-Feb-2013)-Compiled as S-Function for Simulink on 15-May-2017 at 12:01:24.
The aerodynamic calculations were made by AeroDyn (v13.00.02a-bjj, 20-Feb-2013).

 Input files for FAST v7.02.

Time	uWind	vWind	wWind	OoPDefl1	OoPDefl2	OoPDefl3	IPDefl1	IPDefl2	IPDefl3	NcIMUTAxs	NcIMUTAys	NcIMUTAzs	RootMOoP1	RootMOoP2	RootMOoP3	RootMIP1	RootMIP2	RootMIP3	RootMFlp1	RootMFlp2	RootMFlp3	RootMEdg1	RootMEdg2	RootMEdg3	TwrBsMxt	TwrBsMyt	TwrBsMzt	LSSTipMya	LSSTipMza	LSSTipVxa	GenPwr	GenTq	GenSpeed	BlPitch1	Azimuth	RotPwr	RotThrust	RotSpeed	HSShftTq
(s)	(m/s)	(m/s)	(m/s)	(m)	(m)	(m)	(m)	(m)	(m)	(m/s^2)	(m/s^2)	(m/s^2)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(kN·m)	(rpm)	(kW)	(kN·m)	(rpm)	(deg)	(deg)	(kW)	(kN)	(rpm)	(kN·m)
  69.431	 3.288E+01	 0.000E+00	 0.000E+00	-1.276E+00	 2.160E+00	 6.147E-01	 1.280E+00	-1.155E+00	-5.489E-01	-4.222E-02	 1.313E-01	-1.810E-02	 3.235E+02	 8.398E+03	 2.538E+03	-3.868E+03	 4.050E+03	 3.315E+03	-1.425E+03	 9.323E+03	 3.744E+03	-3.611E+03	-9.256E+01	 1.847E+03	 2.485E+04	 3.680E+04	 1.916E+03	-5.702E+03	 5.159E+03	 2.069E+01	 8.422E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.334E+02	 9.149E+03	 4.111E+02	 2.069E+01	 4.354E+01
  69.444	 3.288E+01	 0.000E+00	 0.000E+00	-1.254E+00	 2.176E+00	 5.667E-01	 1.275E+00	-1.177E+00	-5.157E-01	-5.048E-02	 1.331E-01	-2.171E-02	 4.099E+02	 8.391E+03	 2.433E+03	-3.878E+03	 4.148E+03	 3.221E+03	-1.352E+03	 9.361E+03	 3.609E+03	-3.658E+03	-1.187E+00	 1.808E+03	 2.469E+04	 3.677E+04	 1.946E+03	-5.555E+03	 5.249E+03	 2.069E+01	 8.423E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.350E+02	 9.138E+03	 4.109E+02	 2.069E+01	 4.348E+01
  69.456	 3.288E+01	 0.000E+00	 0.000E+00	-1.230E+00	 2.192E+00	 5.189E-01	 1.268E+00	-1.198E+00	-4.824E-01	-5.922E-02	 1.432E-01	-2.475E-02	 4.984E+02	 8.376E+03	 2.329E+03	-3.877E+03	 4.241E+03	 3.119E+03	-1.272E+03	 9.388E+03	 3.470E+03	-3.696E+03	 8.821E+01	 1.764E+03	 2.451E+04	 3.675E+04	 1.974E+03	-5.400E+03	 5.335E+03	 2.069E+01	 8.423E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.365E+02	 9.121E+03	 4.102E+02	 2.069E+01	 4.341E+01
  69.469	 3.288E+01	 0.000E+00	 0.000E+00	-1.205E+00	 2.207E+00	 4.716E-01	 1.260E+00	-1.219E+00	-4.491E-01	-6.685E-02	 1.515E-01	-2.706E-02	 5.911E+02	 8.359E+03	 2.225E+03	-3.878E+03	 4.331E+03	 3.019E+03	-1.189E+03	 9.413E+03	 3.333E+03	-3.738E+03	 1.767E+02	 1.720E+03	 2.432E+04	 3.675E+04	 1.998E+03	-5.240E+03	 5.416E+03	 2.069E+01	 8.424E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.381E+02	 9.101E+03	 4.097E+02	 2.069E+01	 4.331E+01
  69.481	 3.288E+01	 0.000E+00	 0.000E+00	-1.177E+00	 2.221E+00	 4.248E-01	 1.251E+00	-1.239E+00	-4.161E-01	-7.289E-02	 1.628E-01	-2.816E-02	 6.865E+02	 8.338E+03	 2.125E+03	-3.867E+03	 4.414E+03	 2.916E+03	-1.099E+03	 9.431E+03	 3.198E+03	-3.771E+03	 2.602E+02	 1.671E+03	 2.411E+04	 3.677E+04	 2.016E+03	-5.077E+03	 5.492E+03	 2.068E+01	 8.424E+03	 4.309E+01	 2.007E+03	 2.632E+01	 2.396E+02	 9.076E+03	 4.092E+02	 2.068E+01	 4.320E+01
  69.497	 3.288E+01	 0.000E+00	 0.000E+00	-1.141E+00	 2.238E+00	 3.676E-01	 1.237E+00	-1.264E+00	-3.752E-01	-7.864E-02	 1.732E-01	-2.766E-02	 8.121E+02	 8.313E+03	 1.992E+03	-3.854E+03	 4.519E+03	 2.782E+03	-9.807E+02	 9.454E+03	 3.019E+03	-3.815E+03	 3.656E+02	 1.611E+03	 2.384E+04	 3.681E+04	 2.024E+03	-4.862E+03	 5.593E+03	 2.068E+01	 8.424E+03	 4.309E+01	 2.007E+03	 2.632E+01	 2.416E+02	 9.039E+03	 4.082E+02	 2.068E+01	 4.303E+01
  69.509	 3.288E+01	 0.000E+00	 0.000E+00	-1.111E+00	 2.250E+00	 3.227E-01	 1.224E+00	-1.282E+00	-3.429E-01	-7.959E-02	 1.818E-01	-2.526E-02	 9.154E+02	 8.294E+03	 1.889E+03	-3.833E+03	 4.598E+03	 2.671E+03	-8.789E+02	 9.473E+03	 2.877E+03	-3.842E+03	 4.448E+02	 1.556E+03	 2.362E+04	 3.687E+04	 2.019E+03	-4.688E+03	 5.677E+03	 2.068E+01	 8.424E+03	 4.309E+01	 2.007E+03	 2.632E+01	 2.431E+02	 9.009E+03	 4.076E+02	 2.068E+01	 4.289E+01
  69.522	 3.288E+01	 0.000E+00	 0.000E+00	-1.078E+00	 2.262E+00	 2.788E-01	 1.209E+00	-1.300E+00	-3.110E-01	-8.028E-02	 1.836E-01	-2.207E-02	 1.022E+03	 8.275E+03	 1.780E+03	-3.814E+03	 4.679E+03	 2.559E+03	-7.755E+02	 9.492E+03	 2.730E+03	-3.872E+03	 5.255E+02	 1.505E+03	 2.340E+04	 3.694E+04	 2.004E+03	-4.508E+03	 5.764E+03	 2.068E+01	 8.424E+03	 4.309E+01	 2.007E+03	 2.632E+01	 2.447E+02	 8.979E+03	 4.066E+02	 2.068E+01	 4.274E+01
  69.534	 3.288E+01	 0.000E+00	 0.000E+00	-1.045E+00	 2.273E+00	 2.357E-01	 1.193E+00	-1.318E+00	-2.794E-01	-7.683E-02	 1.840E-01	-1.664E-02	 1.130E+03	 8.262E+03	 1.669E+03	-3.784E+03	 4.758E+03	 2.440E+03	-6.646E+02	 9.515E+03	 2.578E+03	-3.893E+03	 6.022E+02	 1.447E+03	 2.318E+04	 3.702E+04	 1.978E+03	-4.328E+03	 5.862E+03	 2.068E+01	 8.424E+03	 4.309E+01	 2.007E+03	 2.632E+01	 2.462E+02	 8.950E+03	 4.057E+02	 2.068E+01	 4.261E+01
  69.547	 3.288E+01	 0.000E+00	 0.000E+00	-1.010E+00	 2.282E+00	 1.934E-01	 1.176E+00	-1.334E+00	-2.481E-01	-7.389E-02	 1.775E-01	-1.135E-02	 1.242E+03	 8.247E+03	 1.560E+03	-3.758E+03	 4.838E+03	 2.324E+03	-5.528E+02	 9.537E+03	 2.428E+03	-3.919E+03	 6.796E+02	 1.392E+03	 2.297E+04	 3.711E+04	 1.945E+03	-4.145E+03	 5.954E+03	 2.068E+01	 8.424E+03	 4.309E+01	 2.007E+03	 2.632E+01	 2.478E+02	 8.924E+03	 4.047E+02	 2.068E+01	 4.248E+01
  69.562	 3.288E+01	 0.000E+00	 0.000E+00	-9.639E-01	 2.293E+00	 1.413E-01	 1.153E+00	-1.353E+00	-2.091E-01	-6.745E-02	 1.703E-01	-3.333E-03	 1.384E+03	 8.229E+03	 1.424E+03	-3.708E+03	 4.932E+03	 2.171E+03	-4.039E+02	 9.563E+03	 2.239E+03	-3.937E+03	 7.721E+02	 1.314E+03	 2.273E+04	 3.722E+04	 1.900E+03	-3.913E+03	 6.073E+03	 2.068E+01	 8.423E+03	 4.309E+01	 2.007E+03	 2.632E+01	 2.497E+02	 8.898E+03	 4.034E+02	 2.068E+01	 4.236E+01
  69.575	 3.288E+01	 0.000E+00	 0.000E+00	-9.253E-01	 2.301E+00	 1.001E-01	 1.132E+00	-1.368E+00	-1.779E-01	-6.053E-02	 1.618E-01	 3.435E-03	 1.500E+03	 8.216E+03	 1.321E+03	-3.660E+03	 5.006E+03	 2.043E+03	-2.784E+02	 9.584E+03	 2.090E+03	-3.946E+03	 8.442E+02	 1.246E+03	 2.255E+04	 3.731E+04	 1.864E+03	-3.728E+03	 6.166E+03	 2.068E+01	 8.422E+03	 4.309E+01	 2.007E+03	 2.632E+01	 2.513E+02	 8.883E+03	 4.026E+02	 2.068E+01	 4.229E+01
  69.588	 3.288E+01	 0.000E+00	 0.000E+00	-8.852E-01	 2.307E+00	 5.919E-02	 1.111E+00	-1.381E+00	-1.466E-01	-5.454E-02	 1.504E-01	 8.973E-03	 1.618E+03	 8.205E+03	 1.223E+03	-3.621E+03	 5.081E+03	 1.928E+03	-1.556E+02	 9.607E+03	 1.951E+03	-3.963E+03	 9.163E+02	 1.185E+03	 2.238E+04	 3.737E+04	 1.835E+03	-3.546E+03	 6.250E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.006E+03	 2.632E+01	 2.528E+02	 8.875E+03	 4.024E+02	 2.068E+01	 4.225E+01
  69.600	 3.288E+01	 0.000E+00	 0.000E+00	-8.435E-01	 2.313E+00	 1.831E-02	 1.088E+00	-1.394E+00	-1.152E-01	-4.688E-02	 1.456E-01	 1.454E-02	 1.738E+03	 8.192E+03	 1.132E+03	-3.566E+03	 5.149E+03	 1.804E+03	-2.357E+01	 9.626E+03	 1.815E+03	-3.967E+03	 9.836E+02	 1.115E+03	 2.223E+04	 3.742E+04	 1.814E+03	-3.364E+03	 6.331E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.006E+03	 2.632E+01	 2.544E+02	 8.874E+03	 4.023E+02	 2.068E+01	 4.224E+01
  69.619	 3.288E+01	 0.000E+00	 0.000E+00	-7.783E-01	 2.319E+00	-4.310E-02	 1.051E+00	-1.411E+00	-6.771E-02	-3.921E-02	 1.366E-01	 1.941E-02	 1.916E+03	 8.171E+03	 1.009E+03	-3.494E+03	 5.253E+03	 1.635E+03	 1.683E+02	 9.653E+03	 1.629E+03	-3.982E+03	 1.086E+03	 1.019E+03	 2.202E+04	 3.744E+04	 1.803E+03	-3.101E+03	 6.433E+03	 2.068E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.632E+01	 2.567E+02	 8.885E+03	 4.029E+02	 2.068E+01	 4.229E+01
  69.631	 3.288E+01	 0.000E+00	 0.000E+00	-7.329E-01	 2.322E+00	-8.412E-02	 1.026E+00	-1.421E+00	-3.567E-02	-3.293E-02	 1.406E-01	 2.172E-02	 2.038E+03	 8.153E+03	 9.362E+02	-3.428E+03	 5.312E+03	 1.517E+03	 3.069E+02	 9.663E+03	 1.512E+03	-3.976E+03	 1.146E+03	 9.451E+02	 2.189E+04	 3.742E+04	 1.809E+03	-2.925E+03	 6.493E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.632E+01	 2.582E+02	 8.902E+03	 4.038E+02	 2.068E+01	 4.237E+01
  69.644	 3.288E+01	 0.000E+00	 0.000E+00	-6.859E-01	 2.324E+00	-1.253E-01	 9.988E-01	-1.431E+00	-3.253E-03	-3.111E-02	 1.405E-01	 2.111E-02	 2.156E+03	 8.133E+03	 8.694E+02	-3.371E+03	 5.372E+03	 1.411E+03	 4.380E+02	 9.672E+03	 1.405E+03	-3.978E+03	 1.210E+03	 8.789E+02	 2.177E+04	 3.736E+04	 1.821E+03	-2.756E+03	 6.540E+03	 2.069E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.632E+01	 2.598E+02	 8.926E+03	 4.047E+02	 2.069E+01	 4.248E+01
  69.656	 3.288E+01	 0.000E+00	 0.000E+00	-6.377E-01	 2.325E+00	-1.665E-01	 9.709E-01	-1.439E+00	 2.944E-02	-2.794E-02	 1.475E-01	 2.000E-02	 2.277E+03	 8.109E+03	 8.091E+02	-3.298E+03	 5.422E+03	 1.299E+03	 5.786E+02	 9.672E+03	 1.301E+03	-3.966E+03	 1.265E+03	 8.059E+02	 2.165E+04	 3.728E+04	 1.837E+03	-2.584E+03	 6.583E+03	 2.069E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.632E+01	 2.613E+02	 8.955E+03	 4.061E+02	 2.069E+01	 4.262E+01
  69.669	 3.288E+01	 0.000E+00	 0.000E+00	-5.882E-01	 2.325E+00	-2.078E-01	 9.420E-01	-1.447E+00	 6.245E-02	-2.972E-02	 1.472E-01	 1.606E-02	 2.393E+03	 8.081E+03	 7.516E+02	-3.236E+03	 5.474E+03	 1.198E+03	 7.105E+02	 9.670E+03	 1.205E+03	-3.962E+03	 1.325E+03	 7.405E+02	 2.152E+04	 3.716E+04	 1.850E+03	-2.419E+03	 6.614E+03	 2.069E+01	 8.417E+03	 4.309E+01	 2.005E+03	 2.632E+01	 2.629E+02	 8.988E+03	 4.072E+02	 2.069E+01	 4.277E+01
  69.684	 3.288E+01	 0.000E+00	 0.000E+00	-5.245E-01	 2.324E+00	-2.592E-01	 9.043E-01	-1.454E+00	 1.040E-01	-3.144E-02	 1.507E-01	 1.018E-02	 2.542E+03	 8.039E+03	 6.847E+02	-3.140E+03	 5.525E+03	 1.067E+03	 8.867E+02	 9.655E+03	 1.087E+03	-3.942E+03	 1.389E+03	 6.530E+02	 2.134E+04	 3.699E+04	 1.859E+03	-2.204E+03	 6.648E+03	 2.069E+01	 8.417E+03	 4.309E+01	 2.005E+03	 2.632E+01	 2.648E+02	 9.032E+03	 4.090E+02	 2.069E+01	 4.298E+01
  69.697	 3.288E+01	 0.000E+00	 0.000E+00	-4.726E-01	 2.322E+00	-3.002E-01	 8.733E-01	-1.460E+00	 1.374E-01	-3.618E-02	 1.452E-01	 3.831E-03	 2.657E+03	 8.003E+03	 6.309E+02	-3.073E+03	 5.568E+03	 9.691E+02	 1.020E+03	 9.642E+03	 9.951E+02	-3.933E+03	 1.443E+03	 5.890E+02	 2.118E+04	 3.683E+04	 1.858E+03	-2.037E+03	 6.669E+03	 2.069E+01	 8.416E+03	 4.309E+01	 2.005E+03	 2.631E+01	 2.664E+02	 9.067E+03	 4.101E+02	 2.069E+01	 4.314E+01
  69.709	 3.288E+01	 0.000E+00	 0.000E+00	-4.198E-01	 2.319E+00	-3.409E-01	 8.414E-01	-1.464E+00	 1.707E-01	-3.861E-02	 1.435E-01	-1.745E-03	 2.776E+03	 7.964E+03	 5.773E+02	-2.989E+03	 5.601E+03	 8.641E+02	 1.163E+03	 9.621E+03	 9.006E+02	-3.910E+03	 1.490E+03	 5.186E+02	 2.100E+04	 3.666E+04	 1.849E+03	-1.861E+03	 6.692E+03	 2.069E+01	 8.416E+03	 4.309E+01	 2.005E+03	 2.631E+01	 2.679E+02	 9.098E+03	 4.113E+02	 2.069E+01	 4.330E+01
  69.722	 3.288E+01	 0.000E+00	 0.000E+00	-3.662E-01	 2.316E+00	-3.813E-01	 8.085E-01	-1.468E+00	 2.039E-01	-4.409E-02	 1.351E-01	-8.535E-03	 2.892E+03	 7.923E+03	 5.219E+02	-2.917E+03	 5.637E+03	 7.652E+02	 1.299E+03	 9.600E+03	 8.070E+02	-3.896E+03	 1.541E+03	 4.546E+02	 2.080E+04	 3.649E+04	 1.834E+03	-1.689E+03	 6.710E+03	 2.069E+01	 8.416E+03	 4.309E+01	 2.005E+03	 2.631E+01	 2.695E+02	 9.125E+03	 4.121E+02	 2.069E+01	 4.343E+01
  69.734	 3.288E+01	 0.000E+00	 0.000E+00	-3.119E-01	 2.311E+00	-4.214E-01	 7.748E-01	-1.471E+00	 2.369E-01	-4.574E-02	 1.328E-01	-1.353E-02	 3.013E+03	 7.879E+03	 4.646E+02	-2.826E+03	 5.662E+03	 6.564E+02	 1.449E+03	 9.572E+03	 7.074E+02	-3.869E+03	 1.583E+03	 3.824E+02	 2.057E+04	 3.632E+04	 1.814E+03	-1.505E+03	 6.732E+03	 2.068E+01	 8.416E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.710E+02	 9.146E+03	 4.131E+02	 2.068E+01	 4.353E+01
  69.750	 3.288E+01	 0.000E+00	 0.000E+00	-2.433E-01	 2.303E+00	-4.710E-01	 7.315E-01	-1.474E+00	 2.777E-01	-4.539E-02	 1.321E-01	-1.830E-02	 3.171E+03	 7.822E+03	 3.901E+02	-2.708E+03	 5.691E+03	 5.166E+02	 1.642E+03	 9.534E+03	 5.786E+02	-3.833E+03	 1.634E+03	 2.902E+02	 2.026E+04	 3.613E+04	 1.787E+03	-1.266E+03	 6.762E+03	 2.068E+01	 8.417E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.730E+02	 9.164E+03	 4.142E+02	 2.068E+01	 4.362E+01
  69.763	 3.288E+01	 0.000E+00	 0.000E+00	-1.877E-01	 2.296E+00	-5.103E-01	 6.960E-01	-1.475E+00	 3.100E-01	-4.754E-02	 1.286E-01	-2.223E-02	 3.293E+03	 7.774E+03	 3.258E+02	-2.624E+03	 5.717E+03	 4.085E+02	 1.789E+03	 9.503E+03	 4.731E+02	-3.812E+03	 1.679E+03	 2.218E+02	 1.999E+04	 3.598E+04	 1.764E+03	-1.078E+03	 6.784E+03	 2.068E+01	 8.417E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.745E+02	 9.169E+03	 4.145E+02	 2.068E+01	 4.365E+01
  69.775	 3.288E+01	 0.000E+00	 0.000E+00	-1.317E-01	 2.288E+00	-5.492E-01	 6.597E-01	-1.475E+00	 3.418E-01	-4.311E-02	 1.332E-01	-2.281E-02	 3.426E+03	 7.725E+03	 2.589E+02	-2.518E+03	 5.732E+03	 2.879E+02	 1.955E+03	 9.465E+03	 3.597E+02	-3.775E+03	 1.714E+03	 1.433E+02	 1.970E+04	 3.586E+04	 1.740E+03	-8.718E+02	 6.813E+03	 2.068E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.761E+02	 9.168E+03	 4.149E+02	 2.068E+01	 4.364E+01
  69.788	 3.288E+01	 0.000E+00	 0.000E+00	-7.526E-02	 2.279E+00	-5.877E-01	 6.228E-01	-1.475E+00	 3.733E-01	-4.155E-02	 1.335E-01	-2.361E-02	 3.554E+03	 7.674E+03	 1.877E+02	-2.425E+03	 5.752E+03	 1.728E+02	 2.111E+03	 9.428E+03	 2.449E+02	-3.749E+03	 1.755E+03	 7.174E+01	 1.939E+04	 3.575E+04	 1.717E+03	-6.712E+02	 6.839E+03	 2.068E+01	 8.418E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.776E+02	 9.161E+03	 4.148E+02	 2.068E+01	 4.361E+01
  69.806	 3.288E+01	 0.000E+00	 0.000E+00	 1.008E-02	 2.263E+00	-6.448E-01	 5.663E-01	-1.473E+00	 4.198E-01	-3.289E-02	 1.384E-01	-2.069E-02	 3.755E+03	 7.592E+03	 7.577E+01	-2.263E+03	 5.769E+03	-1.118E+01	 2.363E+03	 9.363E+03	 6.296E+01	-3.693E+03	 1.807E+03	-4.360E+01	 1.891E+04	 3.564E+04	 1.679E+03	-3.516E+02	 6.884E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.800E+02	 9.143E+03	 4.142E+02	 2.068E+01	 4.353E+01
  69.819	 3.288E+01	 0.000E+00	 0.000E+00	 6.751E-02	 2.252E+00	-6.824E-01	 5.279E-01	-1.471E+00	 4.504E-01	-2.713E-02	 1.387E-01	-1.776E-02	 3.891E+03	 7.534E+03	-2.137E+00	-2.160E+03	 5.782E+03	-1.318E+02	 2.531E+03	 9.316E+03	-6.035E+01	-3.661E+03	 1.844E+03	-1.172E+02	 1.858E+04	 3.558E+04	 1.651E+03	-1.352E+02	 6.911E+03	 2.068E+01	 8.419E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.815E+02	 9.128E+03	 4.135E+02	 2.068E+01	 4.346E+01
  69.831	 3.288E+01	 0.000E+00	 0.000E+00	 1.252E-01	 2.239E+00	-7.196E-01	 4.891E-01	-1.468E+00	 4.808E-01	-1.653E-02	 1.417E-01	-1.224E-02	 4.034E+03	 7.473E+03	-8.015E+01	-2.037E+03	 5.783E+03	-2.597E+02	 2.713E+03	 9.262E+03	-1.870E+02	-3.614E+03	 1.872E+03	-1.973E+02	 1.825E+04	 3.555E+04	 1.621E+03	 9.499E+01	 6.939E+03	 2.068E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.831E+02	 9.111E+03	 4.128E+02	 2.068E+01	 4.338E+01
  69.844	 3.288E+01	 0.000E+00	 0.000E+00	 1.833E-01	 2.225E+00	-7.566E-01	 4.498E-01	-1.464E+00	 5.110E-01	-8.759E-03	 1.377E-01	-7.348E-03	 4.174E+03	 7.407E+03	-1.598E+02	-1.927E+03	 5.789E+03	-3.812E+02	 2.887E+03	 9.206E+03	-3.122E+02	-3.577E+03	 1.906E+03	-2.709E+02	 1.793E+04	 3.552E+04	 1.586E+03	 3.213E+02	 6.961E+03	 2.068E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.846E+02	 9.096E+03	 4.117E+02	 2.068E+01	 4.330E+01
  69.856	 3.288E+01	 0.000E+00	 0.000E+00	 2.416E-01	 2.210E+00	-7.931E-01	 4.101E-01	-1.459E+00	 5.410E-01	 3.196E-03	 1.351E-01	-4.770E-04	 4.320E+03	 7.338E+03	-2.373E+02	-1.798E+03	 5.783E+03	-5.079E+02	 3.076E+03	 9.141E+03	-4.378E+02	-3.527E+03	 1.932E+03	-3.502E+02	 1.761E+04	 3.550E+04	 1.549E+03	 5.603E+02	 6.982E+03	 2.068E+01	 8.420E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.862E+02	 9.082E+03	 4.108E+02	 2.068E+01	 4.324E+01
  69.872	 3.288E+01	 0.000E+00	 0.000E+00	 3.151E-01	 2.190E+00	-8.384E-01	 3.600E-01	-1.452E+00	 5.785E-01	 1.312E-02	 1.221E-01	 6.191E-03	 4.497E+03	 7.244E+03	-3.322E+02	-1.653E+03	 5.781E+03	-6.560E+02	 3.299E+03	 9.056E+03	-5.886E+02	-3.475E+03	 1.972E+03	-4.409E+02	 1.724E+04	 3.548E+04	 1.499E+03	 8.505E+02	 6.994E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.006E+03	 2.631E+01	 2.881E+02	 9.071E+03	 4.091E+02	 2.068E+01	 4.318E+01
  69.884	 3.288E+01	 0.000E+00	 0.000E+00	 3.741E-01	 2.173E+00	-8.742E-01	 3.196E-01	-1.446E+00	 6.084E-01	 2.504E-02	 1.149E-01	 1.273E-02	 4.646E+03	 7.164E+03	-4.011E+02	-1.518E+03	 5.766E+03	-7.772E+02	 3.492E+03	 8.978E+03	-7.040E+02	-3.420E+03	 1.994E+03	-5.189E+02	 1.697E+04	 3.545E+04	 1.459E+03	 1.093E+03	 6.996E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.897E+02	 9.066E+03	 4.083E+02	 2.068E+01	 4.315E+01
  69.897	 3.288E+01	 0.000E+00	 0.000E+00	 4.332E-01	 2.154E+00	-9.097E-01	 2.790E-01	-1.438E+00	 6.383E-01	 3.178E-02	 1.000E-01	 1.704E-02	 4.786E+03	 7.081E+03	-4.690E+02	-1.398E+03	 5.759E+03	-8.908E+02	 3.670E+03	 8.900E+03	-8.153E+02	-3.375E+03	 2.024E+03	-5.907E+02	 1.670E+04	 3.542E+04	 1.420E+03	 1.324E+03	 6.990E+03	 2.068E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.912E+02	 9.065E+03	 4.070E+02	 2.068E+01	 4.314E+01
  69.909	 3.288E+01	 0.000E+00	 0.000E+00	 4.926E-01	 2.135E+00	-9.447E-01	 2.382E-01	-1.430E+00	 6.682E-01	 4.242E-02	 9.072E-02	 2.210E-02	 4.934E+03	 6.993E+03	-5.274E+02	-1.260E+03	 5.736E+03	-1.006E+03	 3.865E+03	 8.811E+03	-9.186E+02	-3.316E+03	 2.043E+03	-6.681E+02	 1.646E+04	 3.537E+04	 1.384E+03	 1.566E+03	 6.975E+03	 2.069E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.928E+02	 9.068E+03	 4.064E+02	 2.069E+01	 4.315E+01
  69.922	 3.288E+01	 0.000E+00	 0.000E+00	 5.520E-01	 2.114E+00	-9.792E-01	 1.972E-01	-1.421E+00	 6.979E-01	 4.689E-02	 7.410E-02	 2.432E-02	 5.071E+03	 6.902E+03	-5.844E+02	-1.137E+03	 5.723E+03	-1.114E+03	 4.042E+03	 8.723E+03	-1.018E+03	-3.267E+03	 2.071E+03	-7.395E+02	 1.623E+04	 3.530E+04	 1.351E+03	 1.792E+03	 6.951E+03	 2.069E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.943E+02	 9.074E+03	 4.053E+02	 2.069E+01	 4.318E+01
  69.938	 3.288E+01	 0.000E+00	 0.000E+00	 6.263E-01	 2.087E+00	-1.022E+00	 1.458E-01	-1.409E+00	 7.349E-01	 5.554E-02	 5.875E-02	 2.707E-02	 5.248E+03	 6.784E+03	-6.424E+02	-9.663E+02	 5.690E+03	-1.249E+03	 4.276E+03	 8.603E+03	-1.129E+03	-3.192E+03	 2.095E+03	-8.349E+02	 1.596E+04	 3.519E+04	 1.317E+03	 2.080E+03	 6.909E+03	 2.069E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.963E+02	 9.084E+03	 4.048E+02	 2.069E+01	 4.323E+01
  69.950	 3.288E+01	 0.000E+00	 0.000E+00	 6.856E-01	 2.063E+00	-1.055E+00	 1.046E-01	-1.398E+00	 7.643E-01	 6.166E-02	 4.682E-02	 2.808E-02	 5.389E+03	 6.686E+03	-6.823E+02	-8.259E+02	 5.659E+03	-1.355E+03	 4.465E+03	 8.502E+03	-1.212E+03	-3.129E+03	 2.110E+03	-9.121E+02	 1.575E+04	 3.508E+04	 1.296E+03	 2.308E+03	 6.866E+03	 2.069E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.978E+02	 9.094E+03	 4.046E+02	 2.069E+01	 4.327E+01
  69.963	 3.288E+01	 0.000E+00	 0.000E+00	 7.448E-01	 2.039E+00	-1.087E+00	 6.325E-02	-1.387E+00	 7.934E-01	 6.226E-02	 3.130E-02	 2.621E-02	 5.518E+03	 6.588E+03	-7.191E+02	-7.018E+02	 5.637E+03	-1.454E+03	 4.636E+03	 8.404E+03	-1.289E+03	-3.075E+03	 2.134E+03	-9.845E+02	 1.556E+04	 3.495E+04	 1.280E+03	 2.519E+03	 6.816E+03	 2.069E+01	 8.421E+03	 4.309E+01	 2.007E+03	 2.631E+01	 2.994E+02	 9.104E+03	 4.041E+02	 2.069E+01	 4.332E+01
  69.975	 3.288E+01	 0.000E+00	 0.000E+00	 8.037E-01	 2.012E+00	-1.119E+00	 2.185E-02	-1.374E+00	 8.221E-01	 6.589E-02	 1.845E-02	 2.477E-02	 5.653E+03	 6.487E+03	-7.477E+02	-5.634E+02	 5.603E+03	-1.555E+03	 4.818E+03	 8.298E+03	-1.359E+03	-3.010E+03	 2.148E+03	-1.062E+03	 1.536E+04	 3.480E+04	 1.269E+03	 2.737E+03	 6.761E+03	 2.069E+01	 8.422E+03	 4.309E+01	 2.007E+03	 2.631E+01	 3.009E+02	 9.113E+03	 4.042E+02	 2.069E+01	 4.336E+01
